interventionDuration,purpose,timeIntervalUntilReIntervention,timestamp,isReIntervention,timezone,resolution,app,interventionType
3.0,,,1750468853.8086739,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750468875.561768,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750469041.712455,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750469091.2445412,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750469333.756023,False,America/New_York,closedApp,twitter,
3.0,Stay In the Loop,300.0,1750469431.468241,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750469418.760992,False,America/New_York,closedApp,twitter,
3.0,Stay In the Loop,300.0,1750469744.426684,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750469735.221982,False,America/New_York,closedApp,twitter,
,,,1750469958.2815871,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750470035.966857,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750470100.0566878,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750474818.7408872,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750475051.736551,False,America/New_York,closedApp,instagram,
3.0,,,1750476005.406126,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750476284.6892838,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750476471.537362,False,America/New_York,closedApp,instagram,
,,,1750476578.708225,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750476616.2817569,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750476672.412547,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750477918.4445848,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750478016.5929,False,America/New_York,closedApp,instagram,
3.0,Search Info,300.0,1750478173.6715732,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750478260.584176,False,America/New_York,closedApp,twitter,
,,,1750478303.330343,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750478797.1099072,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750478920.669735,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750480271.805233,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750480306.010685,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750480583.3188539,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750480775.049139,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750483809.540182,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750483853.006764,False,America/New_York,closedApp,instagram,
3.0,Check likes,240.0,1750499104.4735909,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750499118.448763,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750529023.9030719,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750529092.4996939,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750529237.685708,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750529416.0541692,False,America/New_York,closedApp,twitter,
3.0,,,1750531190.603335,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750531228.565191,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750531536.402471,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750533125.7161121,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750533247.358158,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750533855.640552,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750533937.263031,False,America/New_York,closedApp,instagram,
3.0,Message,300.0,1750539835.148745,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750540084.3643842,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750540145.218916,False,America/New_York,closedApp,twitter,
3.0,,,1750542726.915489,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750542737.076582,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750542803.3509831,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750548892.833293,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750553506.952275,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750559033.48841,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750559085.450642,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750565114.6372662,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750565175.219901,False,America/New_York,closedApp,instagram,
,,,1750565360.45008,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750568665.875211,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750568981.465917,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750568972.039259,False,America/New_York,closedApp,instagram,
,,,1750569054.455868,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750569065.1237311,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750569111.1030579,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750569646.233961,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750569787.359086,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750571122.9472508,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750571211.956394,False,America/New_York,closedApp,instagram,
,,,1750571231.5625439,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750571241.751946,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750571417.131566,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750572327.527658,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750572644.096222,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750572633.620634,False,America/New_York,closedApp,instagram,
,,,1750572659.329808,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750572905.190479,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750572992.779307,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750573507.934434,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750573658.240412,False,America/New_York,closedApp,twitter,
,,,1750573763.8721418,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750573775.183086,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750573806.925919,False,America/New_York,closedApp,instagram,
,,,1750573834.802625,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750576179.4160252,False,America/New_York,openedApp,twitter,breathingExercise
3.0,Entertainment,300.0,1750576500.5518022,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750576487.761059,False,America/New_York,closedApp,twitter,
,,,1750576546.8517709,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750576625.5568771,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750576839.2902288,False,America/New_York,closedApp,tikTok,
,,,1750576933.056672,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750576953.323542,False,America/New_York,openedApp,tikTok,breathingExercise
3.0,Entertainment,300.0,1750578055.1408448,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750578195.786192,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750578205.776613,False,America/New_York,openedApp,tikTok,breathingExercise
3.0,Entertainment,300.0,1750578520.5096931,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750578511.866218,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750578832.970979,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750578824.852237,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750579149.5950499,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750579135.9548678,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750579582.694028,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750579573.2223659,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750579896.919626,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750579886.471309,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750580270.50448,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750580262.4493861,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750580584.400835,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750580574.585664,False,America/New_York,closedApp,tikTok,
,,,1750580888.038793,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750610064.308741,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750610118.8248081,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750613181.2784572,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750613272.2587562,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750614040.234272,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Post something,300.0,1750630998.8132482,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750631176.698505,False,America/New_York,closedApp,instagram,
3.0,,,1750636165.654976,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Check likes,300.0,1750636178.446766,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750636293.099395,False,America/New_York,closedApp,instagram,
3.0,Check likes,300.0,1750637805.9555368,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750637905.827388,False,America/New_York,closedApp,instagram,
3.0,Check likes,300.0,1750640861.411372,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750640902.821185,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750642992.152889,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Post something,300.0,1750643308.953541,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750643300.059926,False,America/New_York,closedApp,instagram,
,,,1750643556.9105449,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750643866.526476,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750643986.947379,False,America/New_York,closedApp,instagram,
3.0,,,1750644046.5328832,False,America/New_York,dismissedAppOpening,twitter,breathingExercise
3.0,Check likes,300.0,1750644245.598281,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750644236.266175,False,America/New_York,closedApp,instagram,
,,,1750644491.771906,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750646622.561615,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750646726.030561,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750646736.574856,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750646900.9252439,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750647063.0419002,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750647055.389835,False,America/New_York,closedApp,twitter,
,,,1750647367.60656,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750647419.196029,False,America/New_York,openedApp,tikTok,breathingExercise
3.0,Entertainment,300.0,1750647860.0550551,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750647849.907167,False,America/New_York,closedApp,tikTok,
3.0,Relax,300.0,1750648174.10013,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750648164.085485,False,America/New_York,closedApp,tikTok,
3.0,Relax,300.0,1750648486.460413,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750648477.868122,False,America/New_York,closedApp,tikTok,
,,,1750648789.946857,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750648855.509491,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750648928.0529552,False,America/New_York,closedApp,instagram,
3.0,,,1750648991.320291,False,America/New_York,dismissedAppOpening,twitter,breathingExercise
,,,1750649008.9747438,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750649775.573544,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750650078.687255,False,America/New_York,closedApp,instagram,
,,,1750650102.977879,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750650113.691234,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750650316.656909,False,America/New_York,closedApp,twitter,
3.0,,,1750650333.198567,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Relax,300.0,1750650873.7768579,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750651128.643983,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750651188.854893,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750651495.323303,False,America/New_York,closedApp,twitter,
3.0,,,1750654696.742043,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,,,1750654708.611515,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Search Info,300.0,1750654726.5934281,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750654945.384861,False,America/New_York,closedApp,instagram,
,,,1750655046.260975,False,America/New_York,closedApp,instagram,
,,,1750655170.48674,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750655347.526867,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750655455.8143969,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750656573.804663,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750656658.56303,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750656670.433206,False,America/New_York,openedApp,tikTok,breathingExercise
3.0,Entertainment,300.0,1750656989.666895,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750656979.366613,False,America/New_York,closedApp,tikTok,
,,,1750656981.448298,False,America/New_York,closedApp,tikTok,
,,,1750657292.5696878,False,America/New_York,closedApp,tikTok,
,,,1750658546.6991348,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,240.0,1750658567.4936051,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750658636.822284,False,America/New_York,closedApp,instagram,
3.0,Relax,300.0,1750659523.4990869,False,America/New_York,openedApp,twitter,breathingExercise
