resolution,app,interventionType,isReIntervention,interventionDuration,timezone,timestamp
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753134061.3948278
closedApp,instagram,,False,,Europe/Bucharest,1753134230.00768
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753134568.1592321
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753135733.167492
closedApp,instagram,,False,,Europe/Bucharest,1753135962.3006291
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753136704.809614
closedApp,instagram,,False,,Europe/Bucharest,1753136725.704823
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753166174.624975
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753166261.390452
closedApp,instagram,,False,,Europe/Bucharest,1753166299.9981031
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753166607.090272
closedApp,instagram,,False,,Europe/Bucharest,1753167862.1375551
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753168980.652124
closedApp,instagram,,False,,Europe/Bucharest,1753169056.47899
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753169138.557671
closedApp,instagram,,False,,Europe/Bucharest,1753169181.497891
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753169279.580244
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753169753.175511
closedApp,instagram,,False,,Europe/Bucharest,1753169867.788538
closedApp,instagram,,False,,Europe/Bucharest,1753169899.722575
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753170492.722396
closedApp,instagram,,False,,Europe/Bucharest,1753170530.407251
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753170574.735619
closedApp,instagram,,False,,Europe/Bucharest,1753170648.359132
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753174046.25758
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753179056.106534
closedApp,instagram,,False,,Europe/Bucharest,1753179195.6391191
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753180904.711225
closedApp,instagram,,False,,Europe/Bucharest,1753180954.3927689
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753181210.42654
closedApp,instagram,,False,,Europe/Bucharest,1753181288.378807
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753181338.5630832
closedApp,instagram,,False,,Europe/Bucharest,1753181487.851057
closedApp,instagram,,False,,Europe/Bucharest,1753181716.8737411
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753182032.580312
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753182719.723692
closedApp,instagram,,False,,Europe/Bucharest,1753182890.979125
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753183025.78232
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753184056.989239
closedApp,instagram,,False,,Europe/Bucharest,1753184139.825831
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753184173.1415548
closedApp,instagram,,False,,Europe/Bucharest,1753184517.586152
closedApp,instagram,,False,,Europe/Bucharest,1753184564.6331701
closedApp,instagram,,False,,Europe/Bucharest,1753184881.431536
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753184906.921016
closedApp,instagram,,False,,Europe/Bucharest,1753184926.965221
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753184979.00932
closedApp,instagram,,False,,Europe/Bucharest,1753185212.539067
closedApp,instagram,,False,,Europe/Bucharest,1753185406.676364
closedApp,instagram,,False,,Europe/Bucharest,1753185500.879178
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753185663.972814
closedApp,instagram,,False,,Europe/Bucharest,1753185748.61408
closedApp,instagram,,False,,Europe/Bucharest,1753185796.669728
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753186838.072785
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753191030.118308
closedApp,instagram,,False,,Europe/Bucharest,1753191119.505743
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753191175.6178288
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753191349.9976192
closedApp,instagram,,False,,Europe/Bucharest,1753191327.872902
closedApp,instagram,,False,,Europe/Bucharest,1753191366.6627169
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753191593.574435
closedApp,instagram,,False,,Europe/Bucharest,1753191607.627522
closedApp,instagram,,False,,Europe/Bucharest,1753191616.304545
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753192007.7292
closedApp,instagram,,False,,Europe/Bucharest,1753192223.158853
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753200019.485014
closedApp,instagram,,False,,Europe/Bucharest,1753200066.247627
closedApp,instagram,,False,,Europe/Bucharest,1753200531.410324
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753201192.7504559
closedApp,instagram,,False,,Europe/Bucharest,1753201221.969176
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753202214.274915
closedApp,instagram,,False,,Europe/Bucharest,1753202298.7161741
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753203878.48932
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753205326.336043
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753205348.1926851
closedApp,instagram,,False,,Europe/Bucharest,1753205388.466784
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753208172.024736
closedApp,instagram,,False,,Europe/Bucharest,1753208801.422509
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753208840.896174
closedApp,instagram,,False,,Europe/Bucharest,1753209464.923922
closedApp,instagram,,False,,Europe/Bucharest,1753209626.970864
closedApp,instagram,,False,,Europe/Bucharest,1753209940.352931
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753211035.166513
closedApp,instagram,,False,,Europe/Bucharest,1753211061.906167
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753211413.977315
closedApp,instagram,,False,,Europe/Bucharest,1753211435.0453901
closedApp,instagram,,False,,Europe/Bucharest,1753211455.65663
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753211518.771065
closedApp,instagram,,False,,Europe/Bucharest,1753211549.754241
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753211687.947191
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753212111.527542
closedApp,instagram,,False,,Europe/Bucharest,1753212129.052868
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753212199.393312
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753212364.865164
closedApp,instagram,,False,,Europe/Bucharest,1753212833.913765
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753213490.391372
closedApp,instagram,,False,,Europe/Bucharest,1753216484.5231838
closedApp,instagram,,False,,Europe/Bucharest,1753216617.1855822
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753216647.1067681
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753216720.4010658
closedApp,instagram,,False,,Europe/Bucharest,1753216801.29111
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753216846.806672
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753216915.197995
closedApp,instagram,,False,,Europe/Bucharest,1753217005.742135
closedApp,instagram,,False,,Europe/Bucharest,1753217792.334187
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753217828.642725
closedApp,instagram,,False,,Europe/Bucharest,1753218060.338886
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753219198.595561
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753219303.065353
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753219365.628026
closedApp,instagram,,False,,Europe/Bucharest,1753219461.584107
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753220332.51749
closedApp,instagram,,False,,Europe/Bucharest,1753220401.162221
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753220445.1345181
closedApp,instagram,,False,,Europe/Bucharest,1753220609.319777
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753220762.9712892
closedApp,instagram,,False,,Europe/Bucharest,1753220856.4870691
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753221671.4249759
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753252287.498436
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753253407.656148
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753253866.0862288
closedApp,instagram,,False,,Europe/Bucharest,1753253889.849189
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753253919.0756679
closedApp,instagram,,False,,Europe/Bucharest,1753253933.196657
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753254046.4829512
closedApp,instagram,,False,,Europe/Bucharest,1753254158.386588
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753254780.126998
closedApp,instagram,,False,,Europe/Bucharest,1753254939.651668
closedApp,instagram,,False,,Europe/Bucharest,1753255211.0227609
closedApp,instagram,,False,,Europe/Bucharest,1753255299.390036
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753255337.284235
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753255351.175765
closedApp,instagram,,False,,Europe/Bucharest,1753255482.3304172
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753255500.002398
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753255595.8822
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753256511.2546558
closedApp,instagram,,False,,Europe/Bucharest,1753256676.2694268
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753258000.702071
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753258211.889485
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753258243.669822
closedApp,instagram,,False,,Europe/Bucharest,1753258268.0695062
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753258306.4968162
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753258469.1081572
closedApp,instagram,,False,,Europe/Bucharest,1753258549.2406468
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753258648.324404
closedApp,instagram,,False,,Europe/Bucharest,1753259178.4456692
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753259239.3408608
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753260103.284474
closedApp,instagram,,False,,Europe/Bucharest,1753260125.39275
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753260550.930445
closedApp,instagram,,False,,Europe/Bucharest,1753260593.686156
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753265943.538319
closedApp,instagram,,False,,Europe/Bucharest,1753265979.3729649
closedApp,instagram,,False,,Europe/Bucharest,1753266079.256069
closedApp,instagram,,False,,Europe/Bucharest,1753266167.1355438
closedApp,instagram,,False,,Europe/Bucharest,1753266267.6672258
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753266526.870034
closedApp,instagram,,False,,Europe/Bucharest,1753266546.253504
closedApp,instagram,,False,,Europe/Bucharest,1753266606.177881
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753266663.995718
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753266695.184218
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753266724.0701761
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753266884.188662
closedApp,instagram,,False,,Europe/Bucharest,1753266921.573216
closedApp,instagram,,False,,Europe/Bucharest,1753266980.241784
closedApp,instagram,,False,,Europe/Bucharest,1753267079.721878
closedApp,instagram,,False,,Europe/Bucharest,1753267122.221448
closedApp,instagram,,False,,Europe/Bucharest,1753267243.335312
closedApp,instagram,,False,,Europe/Bucharest,1753267537.394577
closedApp,instagram,,False,,Europe/Bucharest,1753267850.93414
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753267905.168522
closedApp,instagram,,False,,Europe/Bucharest,1753267936.5890489
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753267977.513077
closedApp,instagram,,False,,Europe/Bucharest,1753268108.3419929
closedApp,instagram,,False,,Europe/Bucharest,1753268196.073622
closedApp,instagram,,False,,Europe/Bucharest,1753268365.472405
closedApp,instagram,,False,,Europe/Bucharest,1753268398.725574
closedApp,instagram,,False,,Europe/Bucharest,1753268442.02139
closedApp,instagram,,False,,Europe/Bucharest,1753268470.930581
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753270441.081368
closedApp,instagram,,False,,Europe/Bucharest,1753270613.0373368
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753270871.504492
closedApp,instagram,,False,,Europe/Bucharest,1753270985.6087198
closedApp,instagram,,False,,Europe/Bucharest,1753271022.891345
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753271169.5932732
closedApp,instagram,,False,,Europe/Bucharest,1753271306.2174811
closedApp,instagram,,False,,Europe/Bucharest,1753271560.802068
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753272322.030729
closedApp,instagram,,False,,Europe/Bucharest,1753272560.023761
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753272726.6403852
closedApp,instagram,,False,,Europe/Bucharest,1753272760.0977468
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753272784.71662
closedApp,instagram,,False,,Europe/Bucharest,1753272955.3976321
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753273010.079139
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753273012.206634
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753273037.6393309
closedApp,instagram,,False,,Europe/Bucharest,1753273200.806909
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753273434.102237
closedApp,instagram,,False,,Europe/Bucharest,1753273615.1460729
closedApp,instagram,,False,,Europe/Bucharest,1753273711.002658
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753274051.87517
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753275596.9458861
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753275616.23623
closedApp,instagram,,False,,Europe/Bucharest,1753275928.177843
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753276043.134618
closedApp,instagram,,False,,Europe/Bucharest,1753276388.882502
closedApp,instagram,,False,,Europe/Bucharest,1753276711.8756871
closedApp,instagram,,False,,Europe/Bucharest,1753276833.896797
closedApp,instagram,,False,,Europe/Bucharest,1753276937.492728
closedApp,instagram,,False,,Europe/Bucharest,1753276986.12339
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753277024.963719
closedApp,instagram,,False,,Europe/Bucharest,1753277093.476758
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753277129.66187
closedApp,instagram,,False,,Europe/Bucharest,1753277143.444964
closedApp,instagram,,False,,Europe/Bucharest,1753277185.900523
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753277683.8262172
closedApp,instagram,,False,,Europe/Bucharest,1753277783.253838
closedApp,instagram,,False,,Europe/Bucharest,1753277928.094664
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753279134.6535292
closedApp,instagram,,False,,Europe/Bucharest,1753279192.329173
dismissedAppOpening,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753279418.93736
openedApp,instagram,breathingExercise,False,6.0,Europe/Bucharest,1753280269.6116571
closedApp,instagram,,False,,Europe/Bucharest,1753280314.953306
